gvkey,firm_name,patent_count,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score,ticker_hint
003439,CONSUMERSENERGY,9,3,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
161073,FOXHOLLOWTECH,9,1,0001754301,FOXA,Fox Corp,Nasdaq,fuzzy_name,0.9,
015181,BANCOBILBAOVIZCAYAARGENTARIA,9,1,0000842180,BBVA,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",NYSE,fuzzy_name,0.8888888888888888,
009224,ROLLINSENVIRONMENTALSVCS,9,1,0000084839,ROL,ROLLINS INC,NYSE,fuzzy_name,0.9,
008196,OSROWPROD,9,1,0001840425,OSRH,"OSR Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
062296,SILVERSTAR,9,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
033423,CARBONBLACK,9,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
033425,LOVESAC,9,1,0001701758,LOVE,Lovesac Co,Nasdaq,exact_normalized_name,1.0,
034616,ALECTOR,9,1,0001653087,ALEC,"Alector, Inc.",Nasdaq,exact_normalized_name,1.0,
034616,ALECTOR,9,2,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
012712,XYTRONYX,9,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012712,XYTRONYX,9,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
163113,KOPPERS,9,1,0001315257,KOP,Koppers Holdings Inc.,NYSE,exact_normalized_name,1.0,
007899,NICHOLSONFILE,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
007899,NICHOLSONFILE,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
036660,BERKELEYLIGHTS,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
015582,BKOFNOVASCOTIA,8,1,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,
015582,BKOFNOVASCOTIA,8,2,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9,
187548,MIDWESTENERGYEMISSIONS,8,1,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
036175,VERTIV,8,1,0001674101,VRT,Vertiv Holdings Co,NYSE,exact_normalized_name,1.0,
002646,CAMBRIDGEBIOTECH,8,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,
002646,CAMBRIDGEBIOTECH,8,2,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,
017693,MARKETO,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
020010,AGILETHERAPEUTICS,8,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
005164,GIFFORDHILL,8,1,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,
025175,CLINICOM,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
022229,HISTOGENICS,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
160770,MIRATITHERAPEUTICS,8,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
021223,CONTRAFECT,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003421,CONSPACKAGING,8,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
003421,CONSPACKAGING,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
027786,CHESAPEAKEENERGY,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
002240,NONINVASIVEMONITORINGSYS,8,1,0001801729,NCLTY,"Nitori Holdings Co., Ltd.",OTC,fuzzy_name,0.9,
030072,MILLS,8,1,0000040704,GIS,GENERAL MILLS INC,NYSE,fuzzy_name,0.9,
030072,MILLS,8,2,0000066496,MMTRS,MILLS MUSIC TRUST,OTC,fuzzy_name,0.9,
030064,NUMAR,8,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
005207,GOLDENCYCLE,8,1,0001607807,NVGLF,NV Gold Corp,OTC,fuzzy_name,0.9,
061691,CARDIOVASCULARDIAGNOSTICS,8,1,0001692415,CODX,"Co-Diagnostics, Inc.",OTC,fuzzy_name,0.9,
009181,ROBESONIND,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009181,ROBESONIND,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
008331,REVLON,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
032381,NUCANA,8,1,0001709626,NCNA,NuCana plc,Nasdaq,exact_normalized_name,1.0,
032381,NUCANA,8,2,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
133964,CRYPTOLOGIC,8,1,0001688126,CRCW,Crypto Co,OTC,fuzzy_name,0.9,
183547,CODAOCTOPUSGP,8,1,0001334325,CODA,"Coda Octopus Group, Inc.",Nasdaq,fuzzy_name,0.88,
003031,CHYRON,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003024,CHUBB,8,1,0000896159,CB,Chubb Ltd,NYSE,exact_normalized_name,1.0,
003024,CHUBB,8,2,0000940942,HUBG,"Hub Group, Inc.",Nasdaq,fuzzy_name,0.9,
012765,QUANTUMDIAGNOSTICS,8,1,0001692415,CODX,"Co-Diagnostics, Inc.",OTC,fuzzy_name,0.9,
035647,FREQUENCYTHERAPEUTICS,8,1,0001624517,FRQN,"Frequency Holdings, Inc",OTC,fuzzy_name,0.9,
003613,BELDEN,8,1,0000913142,BDC,BELDEN INC.,NYSE,exact_normalized_name,1.0,
158696,KANGAROOMEDIA,8,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
022697,TRACONPHARM,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
127179,HARRISINTERACTIVE,8,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
004900,FREQUENCYELECTRONICS,8,1,0000039020,FEIM,FREQUENCY ELECTRONICS INC,Nasdaq,exact_compact_name,0.985,
004900,FREQUENCYELECTRONICS,8,2,0001624517,FRQN,"Frequency Holdings, Inc",OTC,fuzzy_name,0.9,
004900,FREQUENCYELECTRONICS,8,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
004909,FRIGITRONICS,8,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,
004909,FRIGITRONICS,8,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004909,FRIGITRONICS,8,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004909,FRIGITRONICS,8,4,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
022676,CHECKCAP,8,1,0001610590,MBAI,Check-Cap Ltd,Nasdaq,exact_compact_name,0.985,
125315,AETHER,8,1,0002026353,ATHR,"Aether Holdings, Inc.",Nasdaq,exact_normalized_name,1.0,
001666,ANKENCHEMANDFILM,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
001707,APPLIEDSOLARENERGY,8,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
187368,VISTAGENTHERAPEUTICS,8,1,0001411685,VTGN,"Vistagen Therapeutics, Inc.",Nasdaq,exact_compact_name,0.985,
065881,NOBLEADVANCEDTECH,8,1,0001895262,NE,Noble Corp plc,NYSE,fuzzy_name,0.9,
065667,WHITECAPIND,8,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
006321,KAISERRES,8,1,0001702015,AIDG,"AIS Holdings Group, Inc.",,fuzzy_name,0.9,
106900,INTERNETSECURITYSYS,8,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
030999,CARVANA,8,1,0001690820,CVNA,CARVANA CO.,NYSE,exact_normalized_name,1.0,
030999,CARVANA,8,2,0001113313,AVNI,ARVANA INC,OTC,fuzzy_name,0.923076923076923,
061581,BOSTONBEER,8,1,0000949870,SAM,BOSTON BEER CO INC,NYSE,exact_compact_name,0.985,
061581,BOSTONBEER,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
138004,INTERLAND,8,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
018957,JAPANAIRLINES,8,1,0001841666,APA,APA Corp,Nasdaq,fuzzy_name,0.9,
018957,JAPANAIRLINES,8,2,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9,
116895,XENONICS,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
116895,XENONICS,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012472,FRANKLINELECTRONICPUBLISHERS,8,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
140023,DELCATHSYS,8,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
063694,CONTROLDEVICES,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011135,RATIONALSOFTWARE,8,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
011135,RATIONALSOFTWARE,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
015108,KETEMA,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
148224,BAKERSFOOTWEARGP,8,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
029746,NATURALMICROSYSTEMS,8,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
185277,SELFSUSPENDINGPROPPANT,8,1,0001908984,ENDI,ENDI Corp.,OTC,fuzzy_name,0.9,
185193,BACTERININT,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
014111,1STTEAMSPORTS,8,1,0000318833,TISI,TEAM INC,NYSE,fuzzy_name,0.9,
063894,VONE,8,1,0002075036,EVON,EvoNexus Group LTD,,fuzzy_name,0.9,
063894,VONE,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
001606,AMISTAR,8,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
014487,TUTOGENMEDICAL,8,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
180146,TOMIENVIRONMENTALSOLTNS,8,1,0000314227,TOMZ,"TOMI Environmental Solutions, Inc.",Nasdaq,fuzzy_name,0.9019607843137255,
002216,BINNEYANDSMITH,8,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
007799,NATURESSUNSHINEPROD,8,1,0000275053,NATR,NATURES SUNSHINE PRODUCTS INC,Nasdaq,fuzzy_name,0.8636363636363636,
238455,AGENNIX,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
238455,AGENNIX,8,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
008681,ASTER,8,1,0001736297,ALAB,"Astera Labs, Inc.",Nasdaq,fuzzy_name,0.9,
008681,ASTER,8,2,0000860489,CEE,"CENTRAL & EASTERN EUROPE FUND, INC.",NYSE,fuzzy_name,0.9,
008681,ASTER,8,3,0001622194,DEA,"Easterly Government Properties, Inc.",NYSE,fuzzy_name,0.9,
008681,ASTER,8,4,0001810546,EBC,"Eastern Bankshares, Inc.",Nasdaq,fuzzy_name,0.9,
008681,ASTER,8,5,0002013320,ELOG,Eastern International Ltd.,Nasdaq,fuzzy_name,0.9,
008666,POLYDEXPHARM,8,1,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9,
011751,SANDTECHSYSINT,8,1,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,
029191,ICHOR,8,1,0001652535,ICHR,"ICHOR HOLDINGS, LTD.",Nasdaq,exact_normalized_name,1.0,
065622,CONCORDCOMM,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
010839,UNIFI,8,1,0000100726,UFI,UNIFI INC,NYSE,exact_normalized_name,1.0,
010839,UNIFI,8,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010839,UNIFI,8,3,0000717954,UNF,UNIFIRST CORP,NYSE,fuzzy_name,0.9,
065006,HELIXENERGYSOLTNSGP,8,1,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9,
009942,SPEIZMANIND,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009837,SOUTHDOWN,8,1,0001751788,DOW,DOW INC.,NYSE,fuzzy_name,0.9,
063427,ALTAREXMEDICAL,8,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
020210,BIOMECHANICSUS,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
020210,BIOMECHANICSUS,8,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
020567,MARINUSPHARM,8,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
061351,ACCOM,8,1,0002038378,ACCL,Acco Group Holdings Ltd,Nasdaq,fuzzy_name,0.8888888888888888,
061338,NATLGRAPHICS,8,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
010848,UNIMEDPHARM,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004282,ELECTRONICARRAYS,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004282,ELECTRONICARRAYS,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004282,ELECTRONICARRAYS,8,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
061550,APPLIEDMICROSYSTEMS,8,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
061550,APPLIEDMICROSYSTEMS,8,2,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
004275,ELECTROSENSORS,8,1,0000351789,ELSE,ELECTRO SENSORS INC,Nasdaq,exact_compact_name,0.985,
002402,BRISTOL,8,1,0000014272,BMY,BRISTOL MYERS SQUIBB CO,NYSE,fuzzy_name,0.9,
004119,DYNALECTRON,8,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
004119,DYNALECTRON,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004119,DYNALECTRON,8,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
121139,LITRONIC,8,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,
121139,LITRONIC,8,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
121139,LITRONIC,8,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
121139,LITRONIC,8,4,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
014390,ITC,8,1,0001018840,ANF,ABERCROMBIE & FITCH CO /DE/,NYSE,fuzzy_name,0.9,
014390,ITC,8,2,0001755953,ABTC,American Bitcoin Corp.,Nasdaq,fuzzy_name,0.9,
014390,ITC,8,3,0001869699,ARKB,Ark 21Shares Bitcoin ETF,CBOE,fuzzy_name,0.9,
014390,ITC,8,4,0001095146,ABIT,Athena Bitcoin Global,OTC,fuzzy_name,0.9,
014390,ITC,8,5,0001901799,BTM,Bitcoin Depot Inc.,Nasdaq,fuzzy_name,0.9,
120818,JUNOONLINESVCS,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004091,DUCOMMUN,8,1,0000030305,DCO,DUCOMMUN INC /DE/,NYSE,fuzzy_name,0.95,
061378,ZYCON,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
005669,HOLLYSUGAR,8,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
004012,DOCUMATION,8,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
004012,DOCUMATION,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
023616,ADVANCEDPHOTONIX,8,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
023616,ADVANCEDPHOTONIX,8,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012163,CARDIACCONTROLSYS,8,1,0002038378,ACCL,Acco Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
012163,CARDIACCONTROLSYS,8,2,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9,
031635,SEPRAGEN,8,1,0001185348,PRAA,PRA GROUP INC,Nasdaq,fuzzy_name,0.9,
008559,PHOTOCONTROL,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
030207,OPTEXBIOMEDICAL,8,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
014170,SEVCON,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
121834,ASKJEEVES,8,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
145471,PAYPAL,8,1,0001633917,PYPL,"PayPal Holdings, Inc.",Nasdaq,exact_normalized_name,1.0,
187648,PYROGENESISCAN,8,1,0001743344,PYRGF,PyroGenesis Canada Inc.,OTC,fuzzy_name,0.875,
038198,CHARGEPOINT,8,1,0001777393,CHPT,"ChargePoint Holdings, Inc.",NYSE,exact_normalized_name,1.0,
037872,TALISBIOMEDICAL,8,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
037453,ROBLOX,8,1,0001315098,RBLX,Roblox Corp,NYSE,exact_normalized_name,1.0,
064282,EFJOHNSON,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
030187,MICRION,8,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006248,JENNAIR,8,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
028001,MSYSTEMS,8,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
012595,NEUROTECH,8,1,0001026662,CLWT,EURO TECH HOLDINGS CO LTD,Nasdaq,fuzzy_name,0.8888888888888888,
031091,VERITONEALPHA,7,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
031091,VERITONEALPHA,7,2,0001615165,VERI,"Veritone, Inc.",Nasdaq,fuzzy_name,0.9,
003208,COLUMBIAPICTURESIND,7,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
003208,COLUMBIAPICTURESIND,7,2,0000814585,MBI,MBIA INC,NYSE,fuzzy_name,0.9,
162906,IHSGLOBAL,7,1,0001876183,IHS,IHS Holding Ltd,NYSE,fuzzy_name,0.9,
008825,DIAMONDHEAD,7,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
008826,PURECYCLE,7,1,0000276720,PCYO,PURE CYCLE CORP,Nasdaq,exact_compact_name,0.985,
008826,PURECYCLE,7,2,0001830033,PCT,"PureCycle Technologies, Inc.",Nasdaq,fuzzy_name,0.9,
040532,CREDOTECHGP,7,1,0000797465,STLY,"HG Holdings, Inc.",OTC,fuzzy_name,0.9,
003154,COFFEEMAT,7,1,0001007019,JVA,COFFEE HOLDING CO INC,Nasdaq,fuzzy_name,0.9,
012091,ENVIRONMENTALDIAGNOSTICS,7,1,0001692415,CODX,"Co-Diagnostics, Inc.",OTC,fuzzy_name,0.9,
012120,PYRAMIDTECH,7,1,0001005731,IDT,IDT CORP,NYSE,fuzzy_name,0.9,
030806,FIBRIACELULOSE,7,1,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9,
025979,PERMAFIXENVIRONMENTALSVCS,7,1,0000891532,PESI,PERMA FIX ENVIRONMENTAL SERVICES INC,Nasdaq,fuzzy_name,0.8771929824561404,
005693,TETRATECH,7,1,0000831641,TTEK,TETRA TECH INC,Nasdaq,exact_compact_name,0.985,
186473,KAYAKSOFTWARE,7,1,0001530746,KAYS,"Kaya Holdings, Inc.",OTC,fuzzy_name,0.9,
065108,JONESLANGLASALLE,7,1,0001037976,JLL,JONES LANG LASALLE INC,NYSE,exact_compact_name,0.985,
065108,JONESLANGLASALLE,7,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
008550,PHILLIPSSCREW,7,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
031766,PHOENIXGOLDINT,7,1,0001607807,NVGLF,NV Gold Corp,OTC,fuzzy_name,0.9,
031766,PHOENIXGOLDINT,7,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
062313,AMTEC,7,1,0000720500,ASYS,AMTECH SYSTEMS INC,Nasdaq,fuzzy_name,0.9,
010974,UST,7,1,0001866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,Nasdaq,fuzzy_name,0.9,
010974,UST,7,2,0000771497,ABM,ABM INDUSTRIES INC /DE/,NYSE,fuzzy_name,0.9,
010974,UST,7,3,0001450923,SGOL,abrdn Gold ETF Trust,NYSE,fuzzy_name,0.9,
010974,UST,7,4,0001460235,PPLT,abrdn Platinum ETF Trust,NYSE,fuzzy_name,0.9,
010974,UST,7,5,0001450922,SIVR,abrdn Silver ETF Trust,NYSE,fuzzy_name,0.9,
122101,ITA,7,1,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,
122101,ITA,7,2,0001822523,AFCG,Advanced Flower Capital Inc.,Nasdaq,fuzzy_name,0.9,
122101,ITA,7,3,0001095435,ATON,AlphaTON Capital Corp,Nasdaq,fuzzy_name,0.9,
122101,ITA,7,4,0001708160,GPUSF,Alset Capital Inc.,OTC,fuzzy_name,0.9,
122101,ITA,7,5,0002067715,ALD,"Altech Digital Co., Ltd.",,fuzzy_name,0.9,
146543,DH,7,1,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,
146543,DH,7,2,0001331284,DHT,"DHT Holdings, Inc.",NYSE,fuzzy_name,0.9,
146543,DH,7,3,0001840856,SOUN,"SOUNDHOUND AI, INC.",Nasdaq,fuzzy_name,0.9,
146543,DH,7,4,0001684425,PETZ,"TDH Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
146543,DH,7,5,0001289460,TXRH,"Texas Roadhouse, Inc.",Nasdaq,fuzzy_name,0.9,
023650,SHOPIFY,7,1,0001594805,SHOP,SHOPIFY INC.,Nasdaq,exact_normalized_name,1.0,
024079,BEVERLYHILLSFAN,7,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
005649,HIPOTRONICS,7,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
005649,HIPOTRONICS,7,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
005649,HIPOTRONICS,7,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
002897,CERTRON,7,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
002897,CERTRON,7,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
020502,RAYONIERPERFORMANCEFIBERS,7,1,0000052827,RYN,RAYONIER INC,NYSE,fuzzy_name,0.9,
007057,MARMONGP,7,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
245207,GENMAB,7,1,0001434265,GMAB,GENMAB A/S,Nasdaq,fuzzy_name,0.9,
026381,MATCHGP,7,1,0000797465,STLY,"HG Holdings, Inc.",OTC,fuzzy_name,0.9,
194255,VERASTEM,7,1,0001526119,VSTM,"Verastem, Inc.",Nasdaq,exact_normalized_name,1.0,
194255,VERASTEM,7,2,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
006944,MAGMAPWR,7,1,0001705402,AGMH,"AGM GROUP HOLDINGS, INC.",Nasdaq,fuzzy_name,0.9,
010035,STATESTREET,7,1,0000093751,STT,STATE STREET CORP,NYSE,exact_compact_name,0.985,
011909,INTBIOTECHNOLOGIES,7,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,
011909,INTBIOTECHNOLOGIES,7,2,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011019,UNIVERSALMARION,7,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011019,UNIVERSALMARION,7,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
122775,ENWAVE,7,1,0001589149,GWAV,"Greenwave Technology Solutions, Inc.",Nasdaq,fuzzy_name,0.9,
013220,KIRSCHNERMEDICAL,7,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
024598,BIOCARDIA,7,1,0000925741,BCDA,"BioCardia, Inc.",Nasdaq,exact_normalized_name,1.0,
008498,PERSONALDIAGNOSTICS,7,1,0001692415,CODX,"Co-Diagnostics, Inc.",OTC,fuzzy_name,0.9,
024422,AQUAMETALS,7,1,0001621832,AQMS,"Aqua Metals, Inc.",Nasdaq,exact_compact_name,0.985,
010860,AMEREN,7,1,0001002910,AEE,AMEREN CORP,NYSE,exact_normalized_name,1.0,
010860,AMEREN,7,2,0000018654,AILIH,Ameren Illinois Co,OTC,fuzzy_name,0.9,
166583,LUNAINNOVATIONS,7,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
166583,LUNAINNOVATIONS,7,2,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9,
166583,LUNAINNOVATIONS,7,3,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
166583,LUNAINNOVATIONS,7,4,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,
166583,LUNAINNOVATIONS,7,5,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9,
146670,HIPCRICKET,7,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
147451,CARDIACSCIENCE,7,1,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9,
012351,REVLON,7,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009100,REVELL,7,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
004236,EIKONIX,7,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004236,EIKONIX,7,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
063337,MEDICSIGHT,7,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
010358,TECHSERV,7,1,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,
010369,TECHNICALTAPE,7,1,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9,
010369,TECHNICALTAPE,7,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
012289,INTERMARK,7,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
117941,TUNDRASEMICONDUCTOR,7,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
006407,KEVEX,7,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
006407,KEVEX,7,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
013498,CARNIVAL,7,1,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0,
